Theta [deg.]  Phi   [deg.]  Abs(Grlz)[dBi   ]   Abs(Theta)[dBi   ]  Phase(Theta)[deg.]  Abs(Phi  )[dBi   ]  Phase(Phi  )[deg.]  1/Ax.Ratio[dB    ]  
------------------------------------------------------------------------------------------------------------------------------------------------------
  90.000         -80.000           -3.164e+00          -6.874e+00              37.747          -5.572e+00              71.379          -1.051e+01     
  95.000         -80.000           -3.956e+00          -7.846e+00              37.239          -6.235e+00              69.867          -1.085e+01     
 100.000         -80.000           -4.747e+00          -8.846e+00              36.482          -6.888e+00              68.184          -1.119e+01     
 105.000         -80.000           -5.543e+00          -9.881e+00              35.372          -7.538e+00              66.393          -1.150e+01     
 110.000         -80.000           -6.354e+00          -1.097e+01              33.755          -8.197e+00              64.571          -1.170e+01     
 115.000         -80.000           -7.192e+00          -1.211e+01              31.416          -8.880e+00              62.799          -1.171e+01     
 120.000         -80.000           -8.071e+00          -1.334e+01              28.043          -9.605e+00              61.164          -1.145e+01     
 125.000         -80.000           -9.008e+00          -1.464e+01              23.187          -1.040e+01              59.755          -1.083e+01     
 130.000         -80.000           -1.001e+01          -1.599e+01              16.243          -1.127e+01              58.662          -9.798e+00     
 135.000         -80.000           -1.108e+01          -1.730e+01               6.521          -1.227e+01              57.987          -8.353e+00     
 140.000         -80.000           -1.219e+01          -1.835e+01             353.676          -1.339e+01              57.848          -6.538e+00     
 145.000         -80.000           -1.327e+01          -1.887e+01             338.598          -1.467e+01              58.394          -4.494e+00     
 150.000         -80.000           -1.422e+01          -1.872e+01             323.687          -1.611e+01              59.814          -2.776e+00     
 155.000         -80.000           -1.488e+01          -1.810e+01             311.261          -1.770e+01              62.330          -3.294e+00     
 160.000         -80.000           -1.520e+01          -1.730e+01             302.092          -1.936e+01              66.132          -5.914e+00     
 165.000         -80.000           -1.521e+01          -1.655e+01             295.823          -2.097e+01              71.172          -9.171e+00     
 170.000         -80.000           -1.507e+01          -1.598e+01             291.832          -2.234e+01              76.778          -1.251e+01     
 175.000         -80.000           -1.492e+01          -1.562e+01             289.629          -2.324e+01              81.409          -1.525e+01     
-180.000         -75.000           -1.486e+01          -1.526e+01             288.094          -2.545e+01              76.399          -1.637e+01     
-175.000         -75.000           -1.493e+01          -1.538e+01             288.817          -2.500e+01              74.758          -1.530e+01     
-170.000         -75.000           -1.512e+01          -1.575e+01             291.079          -2.377e+01              70.844          -1.263e+01     
-165.000         -75.000           -1.532e+01          -1.635e+01             295.190          -2.206e+01              66.535          -9.297e+00     
-160.000         -75.000           -1.538e+01          -1.713e+01             301.695          -2.016e+01              63.047          -5.937e+00     
-155.000         -75.000           -1.512e+01          -1.796e+01             311.298          -1.830e+01              60.709          -3.020e+00     
-150.000         -75.000           -1.448e+01          -1.860e+01             324.417          -1.660e+01              59.418          -2.142e+00     
-145.000         -75.000           -1.352e+01          -1.870e+01             340.149          -1.509e+01              58.970          -4.016e+00     
-140.000         -75.000           -1.240e+01          -1.808e+01             355.839          -1.377e+01              59.182          -6.135e+00     
-135.000         -75.000           -1.125e+01          -1.692e+01               8.923          -1.262e+01              59.914          -7.942e+00     
-130.000         -75.000           -1.014e+01          -1.553e+01              18.641          -1.162e+01              61.058          -9.331e+00     
-125.000         -75.000           -9.100e+00          -1.411e+01              25.502          -1.075e+01              62.526          -1.028e+01     
-120.000         -75.000           -8.135e+00          -1.277e+01              30.279          -9.968e+00              64.239          -1.083e+01     
-115.000         -75.000           -7.231e+00          -1.151e+01              33.607          -9.259e+00              66.121          -1.105e+01     
-110.000         -75.000           -6.375e+00          -1.035e+01              35.932          -8.597e+00              68.095          -1.101e+01     
-105.000         -75.000           -5.550e+00          -9.254e+00              37.562          -7.963e+00              70.082          -1.082e+01     
-100.000         -75.000           -4.744e+00          -8.212e+00              38.704          -7.339e+00              72.004          -1.054e+01     
 -95.000         -75.000           -3.945e+00          -7.210e+00              39.503          -6.715e+00              73.787          -1.023e+01     
 -90.000         -75.000           -3.148e+00          -6.238e+00              40.059          -6.080e+00              75.369          -9.946e+00     
 -85.000         -75.000           -2.350e+00          -5.290e+00              40.441          -5.431e+00              76.700          -9.699e+00     
 -80.000         -75.000           -1.550e+00          -4.363e+00              40.693          -4.766e+00              77.747          -9.508e+00     
 -75.000         -75.000           -7.508e-01          -3.459e+00              40.847          -4.085e+00              78.498          -9.375e+00     
 -70.000         -75.000            4.265e-02          -2.580e+00              40.920          -3.393e+00              78.957          -9.300e+00     
 -65.000         -75.000            8.248e-01          -1.729e+00              40.926          -2.695e+00              79.143          -9.275e+00     
 -60.000         -75.000            1.589e+00          -9.126e-01              40.871          -1.997e+00              79.088          -9.293e+00     
 -55.000         -75.000            2.328e+00          -1.348e-01              40.765          -1.308e+00              78.833          -9.344e+00     
 -50.000         -75.000            3.035e+00           5.981e-01              40.613          -6.366e-01              78.423          -9.418e+00     
 -45.000         -75.000            3.701e+00           1.281e+00              40.425           8.485e-03              77.903          -9.507e+00     
 -40.000         -75.000            4.320e+00           1.907e+00              40.209           6.174e-01              77.318          -9.602e+00     
 -35.000         -75.000            4.885e+00           2.473e+00              39.978           1.181e+00              76.709          -9.697e+00     
 -30.000         -75.000            5.389e+00           2.974e+00              39.742           1.690e+00              76.113          -9.787e+00     
 -25.000         -75.000            5.827e+00           3.405e+00              39.516           2.135e+00              75.559          -9.867e+00     
 -20.000         -75.000            6.192e+00           3.762e+00              39.311           2.511e+00              75.074          -9.936e+00     
 -15.000         -75.000            6.481e+00           4.044e+00              39.139           2.810e+00              74.677          -9.991e+00     
 -10.000         -75.000            6.689e+00           4.246e+00              39.008           3.027e+00              74.384          -1.003e+01     
  -5.000         -75.000            6.816e+00           4.368e+00              38.928           3.159e+00              74.204          -1.006e+01     
   0.000         -75.000            6.858e+00           4.409e+00              38.901           3.203e+00              74.143          -1.006e+01     
   5.000         -75.000            6.816e+00           4.368e+00              38.930           3.159e+00              74.204          -1.006e+01     
  10.000         -75.000            6.689e+00           4.245e+00              39.012           3.027e+00              74.384          -1.003e+01     
  15.000         -75.000            6.480e+00           4.042e+00              39.145           2.810e+00              74.678          -9.992e+00     
  20.000         -75.000            6.191e+00           3.760e+00              39.319           2.512e+00              75.075          -9.937e+00     
  25.000         -75.000            5.825e+00           3.401e+00              39.526           2.137e+00              75.560          -9.869e+00     
  30.000         -75.000            5.388e+00           2.970e+00              39.755           1.691e+00              76.113          -9.789e+00     
  35.000         -75.000            4.884e+00           2.469e+00              39.992           1.183e+00              76.710          -9.699e+00     
  40.000         -75.000            4.319e+00           1.902e+00              40.226           6.196e-01              77.318          -9.604e+00     
  45.000         -75.000            3.699e+00           1.275e+00              40.444           1.091e-02              77.903          -9.510e+00     
  50.000         -75.000            3.033e+00           5.923e-01              40.636          -6.340e-01              78.423          -9.422e+00     
  55.000         -75.000            2.326e+00          -1.410e-01              40.791          -1.306e+00              78.834          -9.348e+00     
  60.000         -75.000            1.587e+00          -9.190e-01              40.900          -1.994e+00              79.090          -9.298e+00     
  65.000         -75.000            8.225e-01          -1.736e+00              40.959          -2.692e+00              79.145          -9.281e+00     
  70.000         -75.000            4.043e-02          -2.587e+00              40.957          -3.390e+00              78.959          -9.307e+00     
